A,P,L1,L2,Ec,C,EqD,Ex,S,SF,Class
30417.0,637.395,228.13221778086702,170.37069966765804,0.6650410139582753,30684.0,196.7946321224475,0.7307387387387387,0.991298396558467,0.7441376037630434,6
40596.0,730.855,255.7932183683709,202.35951534799025,0.6116792541295007,40920.0,227.35090181934328,0.7683979406420351,0.9920821114369501,0.7899785697196563,2
27611.0,617.395,221.34945231480185,160.06118524725144,0.6907272978351475,28061.0,187.49777883933072,0.7339447102604998,0.983963508071701,0.7175222140637313,6
42315.0,744.4409999999999,256.92436493255565,210.099378555258,0.5755764529413313,42644.0,232.11447894405126,0.7983962264150943,0.992284963887065,0.8161949069040169,2
43014.0,781.284,293.0831546275976,187.39758947723368,0.7688736426091136,43542.0,234.02377182080946,0.726894803548796,0.9878737770428552,0.6375852103850288,4
48906.0,834.3149999999998,316.57752413295293,197.61162078997927,0.7812546712117779,49515.0,249.53767886797752,0.6861111111111111,0.987700696758558,0.6213153819551317,4
39034.0,707.5179999999999,241.3054991511711,206.2840327681642,0.5188477101877376,39306.0,222.93414361463869,0.7703876213783848,0.993079936905307,0.8535298970028441,2
34470.0,692.984,252.37064379685924,174.28385822407117,0.7232494357283918,34909.0,209.49598351047462,0.780287939152481,0.9874244464178292,0.6890864828169757,6
76904.0,1129.184,398.3228726041746,246.66028230231302,0.7851961752080776,78367.0,312.917263742851,0.7070136890588657,0.9813314277693417,0.6171469078347603,0
81059.0,1095.0349999999999,428.1097552415273,242.57304381900468,0.8239832573170799,81937.0,321.25927886473187,0.7788443060840156,0.9892844502483615,0.5631202073087587,1
84265.0,1124.466,442.8814200424105,244.93780869440036,0.8331447081416576,85624.0,327.5508055815288,0.6702059969776505,0.9841282817901523,0.5469938227686778,1
34625.0,684.401,246.6660148546153,179.6733465621708,0.6851442790896277,35064.0,209.96647169597102,0.7348259762308998,0.9874800365046772,0.7245715304388376,6
37365.0,700.139,247.56829391150427,192.31899105759356,0.6297078130358864,37673.0,218.11601405909965,0.7548484848484849,0.9918243835107371,0.7762204095150167,2
27131.0,606.101,214.64059948614224,161.77945706903242,0.6571927708466337,27448.0,185.86086755476447,0.7162732984846085,0.9884508889536578,0.7498116342075687,6
39247.0,743.15,277.57085847546915,180.45515391325677,0.7598291236367033,39686.0,223.54156752653614,0.7815013938669853,0.9889381645920475,0.6485879067388123,6
41344.0,778.307,293.3547028129176,180.0693260623909,0.7894398045850312,41813.0,229.43586410483118,0.6887796751353603,0.9887833927247507,0.611697211784696,4
37185.0,714.722,262.08449544665325,181.23589522851663,0.722360145396253,37576.0,217.59001004406664,0.6998080397470642,0.9895944219714712,0.6892793147976329,6
73412.0,1058.56,344.83264957912144,271.4886534575292,0.6165630507042027,74526.0,305.73037379053096,0.7992596624931955,0.9850521965488555,0.7860685417789118,0
61884.0,977.8739999999999,332.1090455102429,237.93804122453543,0.6976430334549002,62975.0,280.7011862931662,0.7245691270138629,0.9826756649464073,0.7143763808177902,0
38944.0,712.5129999999999,248.5226499962449,199.83027188237608,0.5945310201778672,39279.0,222.6769876528919,0.7610709400039085,0.991471269635174,0.8028209988085412,2
38980.0,792.6709999999999,285.18766229159024,175.25214330192298,0.7889050083427358,40039.0,222.7798856579665,0.6991677428612426,0.9735507879817178,0.6102256896661008,6
44165.0,797.3269999999999,298.7403388864259,192.31214980960036,0.7652413428644039,45049.0,237.1341908987999,0.7891821381984525,0.9803769229061688,0.6300871384980337,4
53361.0,922.495,370.017876052538,185.76161694215403,0.8648477860838522,54294.0,260.6555875990634,0.6967097532314923,0.982815780749254,0.49623645605411887,3
28625.0,620.4340000000001,231.04040625688074,157.94986264829993,0.7298137223441155,28895.0,190.90961727488752,0.7208330185590894,0.9906558228067139,0.6827783392076001,6
44199.0,803.24,300.4557912746935,187.9910212685394,0.7800749109977532,44865.0,237.22545107502577,0.76734375,0.9851554663991976,0.623392256444202,4
56450.0,961.485,387.75014574927,186.30267840592066,0.8770106455250279,57305.0,268.0939617005574,0.6386107811527801,0.985079835965448,0.4780464808079808,3
67036.0,1036.913,428.3003347670308,201.10970993309064,0.8829042835772377,67879.0,292.15216261541923,0.6230111524163569,0.9875808423812962,0.4652874977563727,3
80972.0,1107.587,422.9895057064876,245.71437182837914,0.8139753235329326,82215.0,321.0868300262338,0.7443784588795529,0.9848811044213343,0.5762166451693203,1
50181.0,880.9399999999999,365.2980956211274,175.48638357810967,0.8770537390311184,50724.0,252.76952663316675,0.7439733135656041,0.9892950082801041,0.47880052062668454,3
29741.0,641.8149999999999,237.3907688324185,160.00589867489288,0.7387139707142232,30077.0,194.59552230194936,0.8078720052154071,0.9888286730724474,0.6719516607331776,6
97727.0,1184.262,452.1707560205335,277.52023232893123,0.7894996947155881,99056.0,352.7461991125251,0.7616831899239307,0.9865833467937328,0.6085828975074472,1
33634.0,670.5299999999999,242.67496566991971,176.8391368517676,0.6848247682572894,34002.0,206.93994019430485,0.7975244824887961,0.9891771072289866,0.7271745733191377,4
45740.0,795.4169999999999,299.7430061019828,194.65769935262966,0.7604339195035238,46104.0,241.32545820154644,0.7644738601417301,0.9921048065243797,0.64819870925702,4
40987.0,763.823,283.4743918066799,184.7669779121638,0.7583958457418493,41469.0,228.44314220405067,0.7877267835178352,0.9883768598230003,0.6494243763968679,4
49403.0,854.5120000000001,332.30368810357743,191.13077212402285,0.8180346255776368,50080.0,250.80241870554448,0.6677885915112193,0.9864816293929712,0.5696303469321675,4
25577.0,585.9019999999999,209.4219741464028,155.88818401528334,0.6677634144962196,25895.0,180.459546258133,0.7627184350211725,0.987719636995559,0.7425320838293259,6
46160.0,810.79,308.9523851453855,190.92104890997962,0.7862074192938944,46682.0,242.43089197743572,0.8103363527842146,0.9888179598132042,0.6157335443916154,4
37963.0,731.1959999999999,255.43221036637502,190.193673104519,0.6675159540390722,38538.0,219.85448104776253,0.7014597191426459,0.9850796616326742,0.7408312958498856,6
31637.0,671.317,255.2481715104545,158.38650200847465,0.7841909101796153,32075.0,200.7024650491028,0.7184675478039697,0.9863445050662509,0.6182727900793109,6
36878.0,722.771,264.00974762424164,178.28114667920164,0.7375592353263639,37329.0,216.6899350010132,0.7589002757542084,0.9879182405100592,0.6736550266255062,6
68942.0,1072.869,368.5849917054826,238.62279988400016,0.7621483856883758,70514.0,296.27635864700983,0.7130209949322577,0.977706554726721,0.6461282088921889,0
49033.0,831.9920000000001,309.4932063562745,203.1781819770733,0.7543375754032232,49562.0,249.86147081332734,0.6916870036253862,0.9893265001412372,0.6517729669279192,4
70263.0,1021.6779999999999,392.88624270787585,231.1264090316887,0.8086586222198217,71785.0,299.1013709960667,0.7481791464349604,0.9787977989830745,0.5795663522081923,1
200714.0,1688.8000000000002,612.1030514438394,420.6495528926708,0.726449214191495,203767.0,505.5264602194166,0.7118603191266754,0.9850172010188107,0.6820853088833252,5
23512.0,570.1320000000001,210.15065044461195,143.57566200718372,0.7302280218935173,23797.0,173.02140958798464,0.704184012698793,0.9880237004664454,0.6778572019534356,6
78114.0,1072.2089999999998,411.0303642805303,243.34757896777901,0.8059065024324046,78908.0,315.3693609047057,0.8070044940337827,0.9899376489075886,0.5886961344631575,1
50590.0,920.82,372.2516308578462,173.8599814620239,0.8842311098666572,51320.0,253.7975345982539,0.630404984423676,0.9857755261106781,0.4648379528075487,3
79535.0,1111.194,418.07326595058527,247.10228616592062,0.8066347777799504,81919.0,318.22493175505775,0.7198779913833677,0.9708980822519806,0.5793801472752674,1
49687.0,833.732,311.14203743448957,204.01469408137308,0.7550247110405044,50102.0,251.52227189506704,0.8012223046408875,0.9917168975290408,0.6534848323032776,4
42642.0,806.488,324.3603410749253,168.62067124661178,0.8542539046259701,43163.0,233.0096149659855,0.8061326729304119,0.987929476635081,0.5160504815161546,3
51630.0,826.672,296.4460312509176,222.11429271512557,0.6622792484933446,52050.0,256.3929751273939,0.7714029583146571,0.9919308357348703,0.7480333534584711,2
40668.0,747.0,271.7315690179753,191.68762150118883,0.7087795195023027,41257.0,227.55242430105992,0.7121618071972682,0.9857236347771288,0.7012659311856014,4
59678.0,971.509,347.2440928428692,219.32041956379373,0.7752919568830663,60638.0,275.6526610622597,0.7642305574408688,0.9841683432830898,0.6301655332280274,0
28998.0,636.943,247.52156096104295,149.90102978008258,0.7957631482205905,29307.0,192.1494218524486,0.8102942409254758,0.9894564438530044,0.60263186766382,6
54385.0,922.9110000000001,373.5142985500457,186.45840487128288,0.8664866881930807,55031.0,263.14469905438307,0.6666053808910952,0.9882611618905708,0.4963348704254999,3
37700.0,737.7579999999999,288.65663731036983,166.69395848799203,0.8164035489241142,38096.0,219.09160375631842,0.7873851294903926,0.989605207895842,0.5760873949696119,6
38159.0,701.909,243.53968314440021,199.75374327287884,0.5720621936164881,38461.0,220.42129612981833,0.784486657620986,0.992147890070461,0.8191579119467983,2
41861.0,773.212,290.91075105873216,183.8934816941429,0.7748621586155282,42423.0,230.86593638334486,0.7437988628287135,0.9867524691794546,0.6297964006904154,4
41496.0,734.055,251.3099159822021,210.37019748592385,0.5470580147425778,41823.0,229.85723427451725,0.7904,0.992181335628721,0.8365600167016719,2
48423.0,858.834,351.44477988996863,176.19369191313254,0.8652497675803377,49003.0,248.3023932118069,0.7314763062886146,0.9881639899597984,0.4991690119973892,3
38487.0,711.559,255.003869963116,192.35262948457347,0.6565154357064075,38835.0,221.36659720522923,0.791327411793733,0.991039011201236,0.7535822070881889,2
34408.0,703.479,249.07702498262628,176.31586338101317,0.7063358586222152,34916.0,209.30749211446656,0.7603977900552487,0.985450796196586,0.7061585284950035,6
25958.0,591.7410000000001,210.3156323871071,157.57573385144,0.6623047787797549,26265.0,181.79865814200983,0.7389967545407959,0.9883114410812869,0.7472023657873006,6
64828.0,1010.2879999999999,356.1744539997736,232.84802029752973,0.7567130994775471,65960.0,287.3004928747793,0.7434062657676254,0.982838083687083,0.6506496606949066,0
48545.0,890.521,360.9889612288507,171.89477461818706,0.8793492543256921,49372.0,248.6149908979112,0.6011169172094406,0.9832496151664911,0.47431491415664023,3
34856.0,697.2669999999999,265.27314497969115,167.90440838384166,0.7741933796010643,35226.0,210.6657009844954,0.793606702943922,0.989496394708454,0.6306684320789858,6
91870.0,1286.118,439.6443117651631,266.57931169915787,0.7951961803875198,93731.0,342.01245149090613,0.7002286585365853,0.9801453094493817,0.6051749151720612,0
37220.0,697.179,246.03018601011996,192.88187882247377,0.6207905292651246,37513.0,217.69238814217357,0.7624549328089151,0.9921893743502253,0.7829061371847621,2
59911.0,973.464,400.624998115926,190.84678579715904,0.8792434890882078,60520.0,276.19025030697287,0.7586840072435321,0.9899372108393919,0.47527021451511203,3
41229.0,758.9319999999999,278.99102232008306,188.713597427158,0.736521082588965,41675.0,229.11654935836918,0.7148876404494382,0.9892981403719256,0.6744231406182581,4
155439.0,1530.1049999999998,571.8984250148426,351.391485338507,0.7889714269208579,158204.0,444.87198337734077,0.6553243336677994,0.9825225658011175,0.605107187041425,5
43840.0,785.843,294.2730488726373,190.41794920621797,0.7624228460502344,44514.0,236.26007204178518,0.7059581320450886,0.98485869614054,0.6445842452091909,4
27680.0,608.7360000000001,224.3338803508547,157.2893366308244,0.7130241594736649,27937.0,187.7319115075253,0.7533407723920202,0.990800730214411,0.700303775010689,6
32022.0,683.425,267.43631093242766,152.70709684846767,0.8209475540502349,32381.0,201.91997598432252,0.702052091554854,0.9889132515981595,0.5700564002740582,6
80294.0,1088.569,425.761089194498,242.49236466088763,0.8219564664930125,81493.0,319.73973166462304,0.8047587547858159,0.9852870798718908,0.5639768478088318,1
43212.0,780.9459999999999,292.2292651580473,189.0768952800312,0.7624767568512703,43887.0,234.56177695246052,0.7219326383319968,0.9846195912229134,0.6442687611321647,4
180097.0,1628.676,605.1446051207067,381.94445868204537,0.775650794802624,182527.0,478.85971044573023,0.7339633868022952,0.9866869011159993,0.6261786635844032,5
79165.0,1121.15,403.8090315110096,250.75252128350584,0.7838358479611777,80401.0,317.4838713367328,0.7868658555979644,0.984627056877402,0.618146306492216,0
28838.0,633.81,233.29660144337493,158.10392371698867,0.7353431739031214,29225.0,191.6185846703618,0.7282139339915659,0.9867579127459367,0.6746187873970665,6
30279.0,634.927,212.5605564253862,181.5101815997528,0.5204006602912636,30600.0,196.34770224027577,0.775688484693224,0.9895098039215686,0.8532696335168767,2
22931.0,559.5259999999998,207.80620404937588,140.849871213198,0.735251533636482,23207.0,170.8702899872357,0.8068613652357495,0.9881070366699702,0.6761080306769742,6
63317.0,979.067,371.67580831835573,217.43554448883032,0.8110232064079095,64040.0,283.93257695093087,0.7191844616083598,0.9887101811367895,0.583581960904779,0
50839.0,845.1509999999998,320.7776675080188,202.49873773179243,0.775559539853315,51285.0,254.4213536926312,0.813280862568188,0.9913035000487472,0.6290698455041439,4
40295.0,754.222,284.65579276285825,181.1419942726102,0.771396754032604,40968.0,226.50648435553313,0.8052557953637091,0.983572544424917,0.6331713076184177,4
27248.0,603.652,220.67879962542327,157.5183616845774,0.7003595995836391,27539.0,186.26119057641534,0.7246808510638297,0.9894331675078979,0.7123993644192805,6
35880.0,716.473,272.57571843596,168.44231279069564,0.786205438477665,36349.0,213.7377712644577,0.6910631741140215,0.987097306665933,0.6148769630889056,6
181168.0,1672.5240000000001,653.0310214849467,360.19470764643023,0.8341261910569782,186215.0,480.2814402416358,0.7527089011500365,0.9728969202266198,0.5409087212324697,5
54722.0,932.823,389.4885736387105,179.44120117251927,0.8875508347041574,55383.0,263.9587361066073,0.8040731162571999,0.9880649296715599,0.45928539745048796,3
45104.0,793.366,304.7796621587249,189.1736986073972,0.7840560456713158,45585.0,239.64180859302238,0.7856744704570792,0.9894482834265658,0.6182344626048896,4
39587.0,748.8019999999999,271.08773284754665,187.2801870315699,0.7230008426178889,40022.0,224.50775901387215,0.7013500106300049,0.9891309779621208,0.6858718501437492,4
43976.0,786.2710000000001,297.2691789639113,188.8597632153187,0.7722525611549432,44457.0,236.62625006383698,0.7376543209876543,0.9891805564927908,0.6336159122170487,4
30702.0,653.474,250.81791035690134,156.47076167652932,0.7815504367581065,31014.0,197.71444181561185,0.6803616540353676,0.9899400270845424,0.6213834691754924,6
39782.0,755.1080000000001,286.5736887225719,177.48640855710755,0.7851232825097503,40287.0,225.0600265899172,0.8004426559356137,0.9874649390622285,0.6167712251383154,4
71977.0,1034.818,398.28300643887576,231.39875323220008,0.8139101409018424,72900.0,302.72753873971027,0.7900617981844725,0.9873388203017832,0.5777238629061612,1
78297.0,1070.184,423.83617577750965,236.34504234481363,0.8300876016564838,78943.0,315.7385574080699,0.7828525721141829,0.9918168805340563,0.5549568239025878,1
171423.0,1547.307,565.2782103435726,387.56738685006803,0.7279573918747829,173027.0,467.18576870141897,0.7682651369156994,0.990729770498246,0.6830534977791252,5
28361.0,619.577,230.0013733999956,157.33320093187518,0.7294320175092336,28686.0,190.02722628148302,0.7942477876106194,0.9886704315694067,0.6826070979273566,6
31398.0,662.4719999999999,248.1439053458721,161.76429167570376,0.7583074404054859,31802.0,199.94292992150193,0.6936178673205646,0.9872963964530532,0.6492394150861452,6
